codigo,cod_prov,proveedor
3590100006,359,IMPORTADORA JA
3591300161,359,IMPORTADORA JA
5134901852,513,REPREM
7020500105,702,BREMEN
7020803654,702,BREMEN
8010852141,801,AKAI
8020751300,802,NARVA
8030152331,803,Sin proveedor
8059000252,805,MACROLED
8060452115,806,MAC ILUMINACION
8150550890,815,FAROLUZ
8160550075,816,FERROLUZ
8220650764,822,KINGLIGHT
8260952127,826,Sin proveedor
8270252183,827,Sin proveedor
8270252304,827,Sin proveedor
8316600700,831,SAN LORENZO
8316600702,831,SAN LORENZO
8317000352,831,SAN LORENZO
8390450284,839,Sin proveedor
8392350413,839,Sin proveedor
8410251731,841,Sin proveedor
8440150917,844,VIGNOLO
8490353431,849,SC LED-MULTILED
8492200540,849,SC LED-MULTILED
8510100141,851,TULARTE
8510150101,851,TULARTE
8570153905,857,MARKAS
8620100326,862,VENTISTAR
8661054561,866,NOVALUCCE
8661455071,866,NOVALUCCE
8665300200,866,NOVALUCCE
8730500101,873,TICAR
8740950055,874,ARTELUM
8750755011,875,IND. SUR
8780200031,878,LGS
8800200090,880,TECLASTAR
8800500250,880,TECLASTAR
8851500101,885,DON BELL
8870100010,887,Sin proveedor
8880100210,888,Sin proveedor
0010900480,001,TRAFITO
0220300036,022,CAMBRE
0222300435,022,CAMBRE
0260302350,026,CONDUFLEX
0321103163,032,CIOCCA PLAST
0321600370,032,CIOCCA PLAST
0340136009,034,Sin proveedor
0410400105,041,DAYTON
0490507190,049,EDY BRINA
0491207326,049,EDY BRINA
0520500150,052,ITAL AIR
0580808234,058,ELIBET
0581908340,058,ELIBET
0641108731,064,EPUYEN
0661409475,066,BAW
0668510380,066,BAW
0671510156,067,EXIMEL
0740411084,074,CARLOS FLORES
0820312540,082,Sin proveedor
0830100003,083,PRIOLO
0830212715,083,PRIOLO
0838502168,083,PRIOLO
0838602215,083,PRIOLO
0838702233,083,PRIOLO
0890632304,089,TRAFOS Y COLUMNAS PRIOLO
0981116223,098,INTERELEC
0982216102,098,INTERELEC
1020400070,102,JELUZ
1071000442,107,LCT
1071400550,107,LCT
1080600120,108,LPD
1110118704,111,LEFKAS
1120218925,112,Sin proveedor
1140800030,114,LEYDEN
1150119300,115,ANTHAY
1170130911,117,Sin proveedor
1240120015,124,METALCE
1280200073,128,SCHNEIDER
1280200082,128,SCHNEIDER
1280400294,128,SCHNEIDER
1283203921,128,SCHNEIDER
1291624271,129,ABB
1291624853,129,ABB
1291927321,129,ABB
1292027384,129,ABB
1293421740,129,ABB
1293830193,129,ABB
1294030258,129,ABB
1331223004,133,NOLLMANN
1332623150,133,NOLLMANN
1350200028,135,SIEMENS
1352904616,135,SIEMENS
1353406005,135,SIEMENS
1353506395,135,SIEMENS
1359900141,135,SIEMENS
13599001456,135,SIEMENS
1404524672,140,PHILIPS
1600113004,160,GEN ROD
1600213001,160,GEN ROD
1600331023,160,GEN ROD
1600332065,160,GEN ROD
1600551006,160,GEN ROD
1600561368,160,GEN ROD
1600661133,160,GEN ROD
1600661298,160,GEN ROD
1600662860,160,GEN ROD
1600663130,160,GEN ROD
1600664318,160,GEN ROD
1600668036,160,GEN ROD
1611327354,161,SAN JUSTO
1623300947,162,STECK
1623301056,162,STECK
1624200104,162,STECK
1629500111,162,STECK
1650300358,165,FACBSA
1650300463,165,FACBSA
1650632986,165,FACBSA
1670227811,167,Sin proveedor
1800110017,180,WEG EQUIPAMIENTO
1801701500,180,WEG EQUIPAMIENTO
1802902341,180,WEG EQUIPAMIENTO
1813729991,181,YARLUX
1840500165,184,ZOLODA
1841600754,184,ZOLODA
1844403235,184,ZOLODA
1848504263,184,ZOLODA
1903040002,190,TBCIN
1903040249,190,TBCIN
1903940364,190,TBCIN
2070538645,207,MICROCONTROL
2072738896,207,MICROCONTROL
2260100226,226,SATELCO
2272400130,227,CELITRON
3310900471,331,ARGELUZ
3540500122,354,NOVA ELECTRICITY
3716703690,371,GRAL ELECTRIC
5130601065,513,REPREM
5468000220,546,PADILUM
7020803483,702,BREMEN
8058200310,805,MACROLED
8058200365,805,MACROLED
8111350312,811,Sin proveedor
8140551750,814,FW ILUMINACION
8180300200,818,DEMASLED
8190852186,819,IDEA ILUMINACION
8191552249,819,IDEA ILUMINACION
8204052007,820,ILUM INTEGRAL
8310250416,831,SAN LORENZO
8315600401,831,SAN LORENZO
8320352381,832,MONTELUZ
8320852429,832,MONTELUZ
8390350271,839,Sin proveedor
8392150411,839,Sin proveedor
8410451832,841,Sin proveedor
8441050945,844,VIGNOLO
8470253315,847,INDULAR
8475500132,847,INDULAR
8581600102,858,IDOLER
8590354121,859,Sin proveedor
8600254172,860,WELCOME
8641154461,864,BAEL
8660454116,866,NOVALUCCE
8660454354,866,NOVALUCCE
8660454479,866,NOVALUCCE
8660554106,866,NOVALUCCE
8660854108,866,NOVALUCCE
8665152998,866,NOVALUCCE
8732000242,873,TICAR
8732400420,873,TICAR
8752055105,875,IND. SUR
8771255102,877,LGP
8801100403,880,TECLASTAR
0110129904,011,ATOMLUX
0160102610,016,Sin proveedor
0390503850,039,CONEXTUBE
0583008825,058,ELIBET
0641108724,064,EPUYEN
0660709372,066,BAW
0663209709,066,BAW
0667510133,066,BAW
0669505118,066,BAW
0672900530,067,EXIMEL
0741100755,074,CARLOS FLORES
0741811293,074,CARLOS FLORES
0742011342,074,CARLOS FLORES
0835601194,083,PRIOLO
0838402083,083,PRIOLO
0839904580,083,PRIOLO
0890732313,089,TRAFOS Y COLUMNAS PRIOLO
0982116499,098,INTERELEC
1070600258,107,LCT
1070618028,107,LCT
1070618031,107,LCT
1070718052,107,LCT
1072901206,107,LCT
1073001227,107,LCT
1073301318,107,LCT
1074101561,107,LCT
1140800019,114,LEYDEN
1260220811,126,METALEC
1280300217,128,SCHNEIDER
1280700823,128,SCHNEIDER
1286101688,128,SCHNEIDER
1290318252,129,ABB
1291119811,129,ABB
1291321471,129,ABB
1292127558,129,ABB
1292521621,129,ABB
1292628230,129,ABB
1293229625,129,ABB
1296000200,129,ABB
1391224124,139,PERCANPLAST
1400424226,140,PHILIPS
1402100602,140,PHILIPS
1402300620,140,PHILIPS
1402500833,140,PHILIPS
1402900110,140,PHILIPS
1470225611,147,PORCELETRIC
1480100022,148,PORTERITO
1600227015,160,GEN ROD
1600332009,160,GEN ROD
1600332178,160,GEN ROD
1600442185,160,GEN ROD
1600561209,160,GEN ROD
1600662516,160,GEN ROD
1600663274,160,GEN ROD
1610227226,161,SAN JUSTO
1611623642,161,SAN JUSTO
1621200211,162,STECK
1650232925,165,FACBSA
1650300260,165,FACBSA
1650300401,165,FACBSA
1650300568,165,FACBSA
1800110053,180,WEG EQUIPAMIENTO
1801001029,180,WEG EQUIPAMIENTO
1802201957,180,WEG EQUIPAMIENTO
1802902375,180,WEG EQUIPAMIENTO
1803002537,180,WEG EQUIPAMIENTO
1803202606,180,WEG EQUIPAMIENTO
1805501570,180,WEG EQUIPAMIENTO
1814430071,181,YARLUX
1830229719,183,Sin proveedor
1840800224,184,ZOLODA
1841500248,184,ZOLODA
1844903975,184,ZOLODA
1846403592,184,ZOLODA
1871900320,187,IND. BASICA
1900637750,190,TBCIN
1959410106,195,SICA
2261000101,226,SATELCO
2910200053,291,Sin proveedor
3540600230,354,NOVA ELECTRICITY
3590700047,359,IMPORTADORA JA
3710400142,371,GRAL ELECTRIC
3715902131,371,GRAL ELECTRIC
4020400111,402,RICHI
5090100033,509,FUSSE
6210600202,621,ELECTROQ.DELTA
7011200156,701,TACOMA
8050151730,805,MACROLED
8050551200,805,MACROLED
8050951508,805,MACROLED
8110450233,811,Sin proveedor
8150950902,815,FAROLUZ
8201251126,820,ILUM INTEGRAL
8202052740,820,ILUM INTEGRAL
8260952113,826,Sin proveedor
8353251304,835,RONDA
8410251775,841,Sin proveedor
8470753310,847,INDULAR
8471753395,847,INDULAR
8477000685,847,INDULAR
8510100402,851,TULARTE
8520252132,852,BELTRAM
8540253757,854,Sin proveedor
8570353939,857,MARKAS
8580600100,858,IDOLER
8645200500,864,BAEL
8660454112,866,NOVALUCCE
8665153103,866,NOVALUCCE
8800100009,880,TECLASTAR
8800500221,880,TECLASTAR
8800600260,880,TECLASTAR
8801200451,880,TECLASTAR
8811200202,881,180 GRADOS
8811300105,881,180 GRADOS
0100200220,010,ASANNO
0171509251,017,Sin proveedor
0220201824,022,CAMBRE
0320803134,032,CIOCCA PLAST
0390203811,039,CONEXTUBE
0398110026,039,CONEXTUBE
0411904755,041,DAYTON
0432310150,043,DELGA
0451206814,045,DIBAPLAST
0582408505,058,ELIBET
0642108841,064,EPUYEN
0669110600,066,BAW
0671110059,067,EXIMEL
0671310090,067,EXIMEL
0672100381,067,EXIMEL
0672600473,067,EXIMEL
0682130702,068,Sin proveedor
0740411058,074,CARLOS FLORES
0790111601,079,Sin proveedor
0831012836,083,PRIOLO
0860811632,086,GC FABRICANTES
0890732400,089,TRAFOS Y COLUMNAS PRIOLO
0912615096,091,CABLES
1020216837,102,JELUZ
1021700263,102,JELUZ
1021800288,102,JELUZ
1040317523,104,KALOP
1040517545,104,KALOP
1071100481,107,LCT
1071100487,107,LCT
1071600659,107,LCT
1080500690,108,LPD
1140619281,114,LEYDEN
1241320139,124,METALCE
1280300163,128,SCHNEIDER
1280800953,128,SCHNEIDER
1281401363,128,SCHNEIDER
1286001660,128,SCHNEIDER
1290521380,129,ABB
1292628142,129,ABB
1293830154,129,ABB
1350100026,135,SIEMENS
1350100547,135,SIEMENS
1352002586,135,SIEMENS
1353406069,135,SIEMENS
1353406381,135,SIEMENS
1370532548,137,Sin proveedor
1403124501,140,PHILIPS
1403224519,140,PHILIPS
1480600131,148,PORTERITO
1600229145,160,GEN ROD
1600551017,160,GEN ROD
1600557001,160,GEN ROD
1600661322,160,GEN ROD
1600661633,160,GEN ROD
1600662973,160,GEN ROD
1600663276,160,GEN ROD
1611623755,161,SAN JUSTO
1612027240,161,SAN JUSTO
1622400330,162,STECK
1630630480,163,SCRAM
1664709880,166,Sin proveedor
1701428451,170,Sin proveedor
1801201130,180,WEG EQUIPAMIENTO
1801600532,180,WEG EQUIPAMIENTO
1802400769,180,WEG EQUIPAMIENTO
1802600100,180,WEG EQUIPAMIENTO
1804403044,180,WEG EQUIPAMIENTO
1813129250,181,YARLUX
1845503320,184,ZOLODA
1846603816,184,ZOLODA
1870937284,187,IND. BASICA
1871737296,187,IND. BASICA
1872700461,187,IND. BASICA
1901238030,190,TBCIN
1903540400,190,TBCIN
1903940019,190,TBCIN
1903940502,190,TBCIN
1908100112,190,TBCIN
2070338105,207,MICROCONTROL
2073338952,207,MICROCONTROL
3311400720,331,ARGELUZ
3541000112,354,NOVA ELECTRICITY
3591300145,359,IMPORTADORA JA
3710300024,371,GRAL ELECTRIC
5302900130,530,LUZ VERDE
7020803635,702,BREMEN
8010100613,801,AKAI
8010752114,801,AKAI
8080252012,808,Sin proveedor
8111450320,811,Sin proveedor
8160950112,816,FERROLUZ
8161150508,816,FERROLUZ
8201451146,820,ILUM INTEGRAL
8220950789,822,KINGLIGHT
8260952106,826,Sin proveedor
8340152108,834,Sin proveedor
8430252106,843,OSRAM
8430752151,843,OSRAM
8498010154,849,SC LED-MULTILED
8570353933,857,MARKAS
8620100214,862,VENTISTAR
8620454281,862,VENTISTAR
8660854512,866,NOVALUCCE
8661355059,866,NOVALUCCE
8665153001,866,NOVALUCCE
8665153087,866,NOVALUCCE
8710654804,871,Sin proveedor
8730300050,873,TICAR
8752555030,875,IND. SUR
8752750020,875,IND. SUR
8880240007,888,Sin proveedor
0110200009,011,ATOMLUX
0221902064,022,CAMBRE
0398310062,039,CONEXTUBE
0490607203,049,EDY BRINA
0520107605,052,ITAL AIR
0520400094,052,ITAL AIR
0664409854,066,BAW
0668310342,066,BAW
0672100385,067,EXIMEL
0672800509,067,EXIMEL
0740511136,074,CARLOS FLORES
0830012500,083,PRIOLO
0833413254,083,PRIOLO
0836024150,083,PRIOLO
0836101431,083,PRIOLO
0837001580,083,PRIOLO
0870800609,087,GRAZIOLI
0880114112,088,Sin proveedor
0880514147,088,Sin proveedor
0892000152,089,TRAFOS Y COLUMNAS PRIOLO
0912314915,091,CABLES
0912615064,091,CABLES
1010220516,101,TUTHOM
1041317682,104,KALOP
1070900424,107,LCT
1070900428,107,LCT
1081132152,108,LPD
1231000093,123,AG METALURGICA
1280300351,128,SCHNEIDER
1280600702,128,SCHNEIDER
1281600020,128,SCHNEIDER
1282503037,128,SCHNEIDER
1283604679,128,SCHNEIDER
1290919334,129,ABB
1291420010,129,ABB
1291623009,129,ABB
1291623685,129,ABB
1291623712,129,ABB
1291625473,129,ABB
1292027453,129,ABB
1321322510,132,NEUMANN
1352904622,135,SIEMENS
1400100092,140,PHILIPS
1461025511,146,POLET
1521507973,152,Sin proveedor
1540100004,154,RAYOVACK
1550426354,155,MIG
1580416663,158,Sin proveedor
1600214006,160,GEN ROD
1600663177,160,GEN ROD
1611227341,161,SAN JUSTO
1611623740,161,SAN JUSTO
1650101102,165,FACBSA
1652233155,165,FACBSA
1680828124,168,SUMDAF
1701128421,170,Sin proveedor
1704328802,170,Sin proveedor
1800500525,180,WEG EQUIPAMIENTO
1801300297,180,WEG EQUIPAMIENTO
1803002504,180,WEG EQUIPAMIENTO
1803501140,180,WEG EQUIPAMIENTO
1805401532,180,WEG EQUIPAMIENTO
1844503536,184,ZOLODA
1844903952,184,ZOLODA
1845203124,184,ZOLODA
1847904121,184,ZOLODA
1871200141,187,IND. BASICA
1871700308,187,IND. BASICA
2274000000,227,CELITRON
3310500367,331,ARGELUZ
3312000936,331,ARGELUZ
3313400008,331,ARGELUZ
3540600275,354,NOVA ELECTRICITY
3590700069,359,IMPORTADORA JA
5135002012,513,REPREM
8020551100,802,NARVA
8030552150,803,Sin proveedor
8059000416,805,MACROLED
8140351725,814,FW ILUMINACION
8161050124,816,FERROLUZ
8180400306,818,DEMASLED
8200451024,820,ILUM INTEGRAL
8260952130,826,Sin proveedor
8310350368,831,SAN LORENZO
8353851371,835,RONDA
8460651393,846,WINDLUX
8471253343,847,INDULAR
8476600511,847,INDULAR
8477500351,847,INDULAR
8498010150,849,SC LED-MULTILED
8520352129,852,BELTRAM
8590254127,859,Sin proveedor
8730700601,873,TICAR
8730700801,873,TICAR
8771055051,877,LGP
0100200129,010,ASANNO
0100500520,010,ASANNO
0220301834,022,CAMBRE
0221300195,022,CAMBRE
0222101697,022,CAMBRE
0222101711,022,CAMBRE
0224000111,022,CAMBRE
0320200014,032,CIOCCA PLAST
0320603137,032,CIOCCA PLAST
0320800159,032,CIOCCA PLAST
0360101011,036,COMMAX
0360403656,036,COMMAX
0361103747,036,COMMAX
0391004720,039,CONEXTUBE
0400300104,040,CORILUX
0410700151,041,DAYTON
0432006319,043,DELGA
0490107103,049,EDY BRINA
0520507646,052,ITAL AIR
0580808236,058,ELIBET
0585000000,058,ELIBET
0661309447,066,BAW
0671600306,067,EXIMEL
0672110272,067,EXIMEL
0673100606,067,EXIMEL
0740411048,074,CARLOS FLORES
0740511102,074,CARLOS FLORES
0741100402,074,CARLOS FLORES
0741111502,074,CARLOS FLORES
0741511102,074,CARLOS FLORES
0833413196,083,PRIOLO
0833500672,083,PRIOLO
0833700743,083,PRIOLO
0838602170,083,PRIOLO
0838702272,083,PRIOLO
0861011590,086,GC FABRICANTES
0870213513,087,GRAZIOLI
0870413544,087,GRAZIOLI
0890832581,089,TRAFOS Y COLUMNAS PRIOLO
0910314856,091,CABLES
0940115714,094,Sin proveedor
1030122112,103,Sin proveedor
1070300123,107,LCT
1071700692,107,LCT
1071700698,107,LCT
1073001225,107,LCT
1140600022,114,LEYDEN
1280300812,128,SCHNEIDER
1280400310,128,SCHNEIDER
1281301231,128,SCHNEIDER
1282503060,128,SCHNEIDER
1290118018,129,ABB
1290118104,129,ABB
1291622112,129,ABB
1291927323,129,ABB
1292521654,129,ABB
1293329730,129,ABB
1293329753,129,ABB
1294230638,129,ABB
1294230757,129,ABB
1331223003,133,NOLLMANN
1350801922,135,SIEMENS
1350902000,135,SIEMENS
1420824901,142,PRYSMIAN
1430100020,143,PLASNAVI
1461625100,146,POLET
1470525644,147,PORCELETRIC
1481625962,148,PORTERITO
1600211005,160,GEN ROD
1600442040,160,GEN ROD
1600561113,160,GEN ROD
1600561248,160,GEN ROD
1600561606,160,GEN ROD
1600662284,160,GEN ROD
1600702006,160,GEN ROD
1611623657,161,SAN JUSTO
1624100701,162,STECK
1624200502,162,STECK
1626700503,162,STECK
1702228527,170,Sin proveedor
1710722065,171,TEA
1722128520,172,TACSA
1800500431,180,WEG EQUIPAMIENTO
1802302026,180,WEG EQUIPAMIENTO
1802402082,180,WEG EQUIPAMIENTO
1840600172,184,ZOLODA
1843702310,184,ZOLODA
1843802355,184,ZOLODA
1844502940,184,ZOLODA
1844703590,184,ZOLODA
1845203100,184,ZOLODA
1845603275,184,ZOLODA
1846103535,184,ZOLODA
1872000332,187,IND. BASICA
1901539203,190,TBCIN
2072038804,207,MICROCONTROL
2100240020,210,Sin proveedor
2170838757,217,NICOM
2240500127,224,Sin proveedor
2293800901,229,FINDER
3310300041,331,ARGELUZ
3710400112,371,GRAL ELECTRIC
8000352657,800,AQUALUCCE
8010100170,801,AKAI
8020110106,802,NARVA
8050351117,805,MACROLED
8051600165,805,MACROLED
8058200256,805,MACROLED
8058200303,805,MACROLED
8110550237,811,Sin proveedor
8141251102,814,FW ILUMINACION
8150850201,815,FAROLUZ
8260752093,826,Sin proveedor
8261952233,826,Sin proveedor
8310650454,831,SAN LORENZO
8320552393,832,MONTELUZ
8390150253,839,Sin proveedor
8400251960,840,GSG ILUMINACION
8460651392,846,WINDLUX
8470553286,847,INDULAR
8470953336,847,INDULAR
8476400260,847,INDULAR
8476900850,847,INDULAR
8477500720,847,INDULAR
8495000500,849,SC LED-MULTILED
8510152702,851,TULARTE
8550353813,855,Sin proveedor
8660454356,866,NOVALUCCE
8660654500,866,NOVALUCCE
8700154701,870,FUINYTER
8730300460,873,TICAR
8732000555,873,TICAR
8800400089,880,TECLASTAR
8811500110,881,180 GRADOS
8880230007,888,Sin proveedor
0200526861,020,PLASTICO CABRERA
0220401844,022,CAMBRE
0320500076,032,CIOCCA PLAST
0320903142,032,CIOCCA PLAST
0360301012,036,COMMAX
0360401032,036,COMMAX
0411200476,041,DAYTON
0411700722,041,DAYTON
0490207157,049,EDY BRINA
0520200036,052,ITAL AIR
0585000095,058,ELIBET
0630113405,063,ELENT
0669210723,066,BAW
0670109918,067,EXIMEL
0690500082,069,Sin proveedor
0741000203,074,CARLOS FLORES
0742111354,074,CARLOS FLORES
0820112511,082,Sin proveedor
0838602147,083,PRIOLO
0890732345,089,TRAFOS Y COLUMNAS PRIOLO
1021400221,102,JELUZ
1071100484,107,LCT
1080300320,108,LPD
1120318949,112,Sin proveedor
1190300101,119,MARLEW
1260120711,126,METALEC
1280200254,128,SCHNEIDER
1283203928,128,SCHNEIDER
1285001502,128,SCHNEIDER
1290218224,129,ABB
1291625240,129,ABB
1291625481,129,ABB
1292121583,129,ABB
1292728373,129,ABB
1292728402,129,ABB
1293730090,129,ABB
1294130458,129,ABB
1294221841,129,ABB
1351202025,135,SIEMENS
1351902517,135,SIEMENS
1352102657,135,SIEMENS
1353105119,135,SIEMENS
1353406121,135,SIEMENS
1353406181,135,SIEMENS
1353906625,135,SIEMENS
1420124921,142,PRYSMIAN
1480325820,148,PORTERITO
1481025892,148,PORTERITO
1481200249,148,PORTERITO
1540200113,154,RAYOVACK
1560626585,156,Sin proveedor
1600118111,160,GEN ROD
1600229115,160,GEN ROD
1600229129,160,GEN ROD
1600661408,160,GEN ROD
1600662696,160,GEN ROD
1600662837,160,GEN ROD
1600663062,160,GEN ROD
1600663258,160,GEN ROD
1600665279,160,GEN ROD
1600668098,160,GEN ROD
1612027342,161,SAN JUSTO
1612427135,161,SAN JUSTO
1622400100,162,STECK
1630630474,163,SCRAM
1650300254,165,FACBSA
1701400260,170,Sin proveedor
1721500014,172,TACSA
1790231329,179,VIYILANT
1800500521,180,WEG EQUIPAMIENTO
1801400342,180,WEG EQUIPAMIENTO
1801501267,180,WEG EQUIPAMIENTO
1801600519,180,WEG EQUIPAMIENTO
1802402080,180,WEG EQUIPAMIENTO
1802402086,180,WEG EQUIPAMIENTO
1802802269,180,WEG EQUIPAMIENTO
1803602783,180,WEG EQUIPAMIENTO
1810129312,181,YARLUX
1840135803,184,ZOLODA
1841600757,184,ZOLODA
1842001095,184,ZOLODA
1844403305,184,ZOLODA
1901539215,190,TBCIN
1940226201,194,RBC SITEL
1952100222,195,SICA
1959329202,195,SICA
3591200106,359,IMPORTADORA JA
3718803231,371,GRAL ELECTRIC
7020803510,702,BREMEN
8010900127,801,AKAI
8012200231,801,AKAI
8050551121,805,MACROLED
8051151101,805,MACROLED
8060252536,806,MAC ILUMINACION
8090651970,809,DELTA
8124000230,812,ROKER
8161050138,816,FERROLUZ
8200851095,820,ILUM INTEGRAL
8202452784,820,ILUM INTEGRAL
8202652780,820,ILUM INTEGRAL
8310250384,831,SAN LORENZO
8311150102,831,SAN LORENZO
8352251351,835,RONDA
8390950317,839,Sin proveedor
8392350430,839,Sin proveedor
8410151753,841,Sin proveedor
8410551740,841,Sin proveedor
8470253330,847,INDULAR
8472453200,847,INDULAR
8476600111,847,INDULAR
8476800211,847,INDULAR
8490353470,849,SC LED-MULTILED
8510100409,851,TULARTE
8540253765,854,Sin proveedor
8540253776,854,Sin proveedor
8560153867,856,Sin proveedor
8600154157,860,WELCOME
8665153097,866,NOVALUCCE
8730400740,873,TICAR
8752055250,875,IND. SUR
8800200071,880,TECLASTAR
8800500215,880,TECLASTAR
8880310701,888,Sin proveedor
0220600094,022,CAMBRE
0320603126,032,CIOCCA PLAST
0360503665,036,COMMAX
0400200249,040,CORILUX
0400300209,040,CORILUX
0410500105,041,DAYTON
0491407342,049,EDY BRINA
0491407347,049,EDY BRINA
0630513450,063,ELENT
0640608663,064,EPUYEN
0641408763,064,EPUYEN
0660809386,066,BAW
0662509656,066,BAW
0668510393,066,BAW
0669410901,066,BAW
0672100373,067,EXIMEL
0741000106,074,CARLOS FLORES
0741000305,074,CARLOS FLORES
0791211731,079,Sin proveedor
0830612754,083,PRIOLO
0830912802,083,PRIOLO
0900114403,090,HOYOS
0919930001,091,CABLES
1030522158,103,Sin proveedor
1070117919,107,LCT
1071800763,107,LCT
1074701713,107,LCT
1080500370,108,LPD
1281601472,128,SCHNEIDER
1281601995,128,SCHNEIDER
1282603175,128,SCHNEIDER
1284001405,128,SCHNEIDER
1290819072,129,ABB
1290819077,129,ABB
1291121434,129,ABB
1291623545,129,ABB
1291623814,129,ABB
1291623950,129,ABB
1291624106,129,ABB
1292528034,129,ABB
1293429783,129,ABB
1293521754,129,ABB
1293630048,129,ABB
1294921929,129,ABB
1352002553,135,SIEMENS
1353506362,135,SIEMENS
1353506390,135,SIEMENS
1400300150,140,PHILIPS
1407500105,140,PHILIPS
1420325911,142,PRYSMIAN
1420424908,142,PRYSMIAN
1480625856,148,PORTERITO
1481525950,148,PORTERITO
1591000119,159,ENERGIU
1600116024,160,GEN ROD
1600118058,160,GEN ROD
1600223024,160,GEN ROD
1600332043,160,GEN ROD
1600332198,160,GEN ROD
1600441071,160,GEN ROD
1600553014,160,GEN ROD
1600561108,160,GEN ROD
1600661107,160,GEN ROD
1600661268,160,GEN ROD
1600662186,160,GEN ROD
1600662503,160,GEN ROD
1600662867,160,GEN ROD
1600664114,160,GEN ROD
1611623678,161,SAN JUSTO
1611623744,161,SAN JUSTO
1620700201,162,STECK
1623100184,162,STECK
1626700292,162,STECK
1629200130,162,STECK
1650201131,165,FACBSA
1680228019,168,SUMDAF
1680528091,168,SUMDAF
1801300299,180,WEG EQUIPAMIENTO
1801600521,180,WEG EQUIPAMIENTO
1801801621,180,WEG EQUIPAMIENTO
1802702170,180,WEG EQUIPAMIENTO
1803302642,180,WEG EQUIPAMIENTO
1840800229,184,ZOLODA
1840900268,184,ZOLODA
1840935881,184,ZOLODA
1841900971,184,ZOLODA
1843702330,184,ZOLODA
1844502751,184,ZOLODA
1871500251,187,IND. BASICA
1872500442,187,IND. BASICA
1901539530,190,TBCIN
1951227947,195,SICA
2074500102,207,MICROCONTROL
2090405760,209,Sin proveedor
2221200230,222,SCAME
2260400224,226,SATELCO
3540500304,354,NOVA ELECTRICITY
3591000099,359,IMPORTADORA JA
3710600002,371,GRAL ELECTRIC
3712300007,371,GRAL ELECTRIC
3718803236,371,GRAL ELECTRIC
7020803631,702,BREMEN
8020110098,802,NARVA
8040650687,804,CANDIL
8058500610,805,MACROLED
8351151213,835,RONDA
8351651254,835,RONDA
8380452600,838,ECLIPSE
8392450441,839,Sin proveedor
8420351511,842,TIEMPO ATRÁS
8470253237,847,INDULAR
8473353109,847,INDULAR
8510152800,851,TULARTE
8690300005,869,LUMINIS
8730200500,873,TICAR
8730800150,873,TICAR
8740355016,874,ARTELUM
8741150104,874,ARTELUM
8771065239,877,LGP
8780700071,878,LGS
8800800321,880,TECLASTAR
8812100152,881,180 GRADOS
8880830003,888,Sin proveedor
0220700128,022,CAMBRE
0222001678,022,CAMBRE
0320400043,032,CIOCCA PLAST
0320603115,032,CIOCCA PLAST
0390303830,039,CONEXTUBE
0412704864,041,DAYTON
0431906245,043,DELGA
0580308148,058,ELIBET
0662909689,066,BAW
0667610230,066,BAW
0671200212,067,EXIMEL
0672010237,067,EXIMEL
0672100376,067,EXIMEL
0742011403,074,CARLOS FLORES
0742011550,074,CARLOS FLORES
0833413206,083,PRIOLO
0833800762,083,PRIOLO
0836801523,083,PRIOLO
0839904560,083,PRIOLO
0910514878,091,CABLES
0910814926,091,CABLES
0940115722,094,Sin proveedor
0982316101,098,INTERELEC
1070900425,107,LCT
1072400961,107,LCT
1074001510,107,LCT
1074701712,107,LCT
1074901925,107,LCT
1080500130,108,LPD
1140119224,114,LEYDEN
1241820201,124,METALCE
1280200112,128,SCHNEIDER
1281401255,128,SCHNEIDER
1283003701,128,SCHNEIDER
1284101260,128,SCHNEIDER
1290218108,129,ABB
1290218446,129,ABB
1291623803,129,ABB
1291624081,129,ABB
1291625273,129,ABB
1292027475,129,ABB
1292327694,129,ABB
1294030343,129,ABB
1294130593,129,ABB
1350100009,135,SIEMENS
1352102713,135,SIEMENS
1352904609,135,SIEMENS
1391124110,139,PERCANPLAST
1402900320,140,PHILIPS
1407026020,140,PHILIPS
1408000350,140,PHILIPS
1420625905,142,PRYSMIAN
1434000713,143,PLASNAVI
1434700007,143,PLASNAVI
1520407843,152,Sin proveedor
1600214014,160,GEN ROD
1600441011,160,GEN ROD
1600442122,160,GEN ROD
1600442184,160,GEN ROD
1600662675,160,GEN ROD
1600664087,160,GEN ROD
1611227342,161,SAN JUSTO
1611427360,161,SAN JUSTO
1611623639,161,SAN JUSTO
1611623701,161,SAN JUSTO
1613100177,161,SAN JUSTO
1620100176,162,STECK
1626700121,162,STECK
1630630472,163,SCRAM
1650300270,165,FACBSA
1650833003,165,FACBSA
1651633222,165,FACBSA
1652433178,165,FACBSA
1702228525,170,Sin proveedor
1780129506,178,FIJACIONES VEYKA
1800000047,180,WEG EQUIPAMIENTO
1801001019,180,WEG EQUIPAMIENTO
1801500361,180,WEG EQUIPAMIENTO
1801801512,180,WEG EQUIPAMIENTO
1801801520,180,WEG EQUIPAMIENTO
1803702813,180,WEG EQUIPAMIENTO
1841900981,184,ZOLODA
1842436184,184,ZOLODA
1844002510,184,ZOLODA
1844563581,184,ZOLODA
1844563595,184,ZOLODA
1871400181,187,IND. BASICA
1873800580,187,IND. BASICA
3310300115,331,ARGELUZ
3312000900,331,ARGELUZ
3312502101,331,ARGELUZ
3590700106,359,IMPORTADORA JA
